case_id,family,label,formula,natoms,initial_energy_eV,final_energy_eV,deltaE_family_eV,energy_per_atom_eV,max_force_eVA,n_steps,converged,stage,site,co_idx,orientation,vacancy_site
118,direct_co_o_bridge__OH,OH_co_bound_tilt0_az0,HBa16Co16O49,82,-534.7936401367188,-536.2266845703125,0.19110107421875,-6.5393498118330795,1.8390274047851562,8,False,stage1,co_o_bridge,3,co_bound_tilt0_az0,
127,direct_co_o_bridge__OH,OH_co_bound_tilt30_az240,HBa16Co16O49,82,-535.0005493164062,-536.1751708984375,0.24261474609375,-6.538721596322408,1.917565941810608,8,False,stage1,co_o_bridge,3,co_bound_tilt30_az240,
129,direct_co_o_bridge__OH,OH_co_bound_tilt30_az300,HBa16Co16O49,82,-535.0005493164062,-536.1751708984375,0.24261474609375,-6.538721596322408,1.9175668954849243,8,False,stage1,co_o_bridge,3,co_bound_tilt30_az300,
128,direct_co_o_bridge__OH,OH_co_bound_tilt30_az270,HBa16Co16O49,82,-534.9869384765625,-536.135009765625,0.28277587890625,-6.538231826410061,1.2431442737579346,8,False,stage1,co_o_bridge,3,co_bound_tilt30_az270,
454,direct_co_o_bridge__OOH,OOH_default_tilt30_az300,HBa16Co16O50,83,-539.7902221679688,-540.44384765625,0.0,-6.511371658509036,1.221534252166748,8,False,stage1,co_o_bridge,3,default_tilt30_az300,
453,direct_co_o_bridge__OOH,OOH_default_tilt30_az270,HBa16Co16O50,83,-539.7808837890625,-540.4258422851562,0.01800537109375,-6.511154726327184,1.2470110654830933,8,False,stage1,co_o_bridge,3,default_tilt30_az270,
455,direct_co_o_bridge__OOH,OOH_default_tilt30_az330,HBa16Co16O50,83,-539.706787109375,-540.3956298828125,0.0482177734375,-6.510790721479669,1.1427001953125,8,False,stage1,co_o_bridge,3,default_tilt30_az330,
452,direct_co_o_bridge__OOH,OOH_default_tilt30_az240,HBa16Co16O50,83,-539.7503662109375,-540.352294921875,0.091552734375,-6.510268613516566,0.9514645338058472,8,False,stage1,co_o_bridge,3,default_tilt30_az240,
444,direct_co_o_bridge__OOH,OOH_default_tilt30_az0,HBa16Co16O50,83,-539.5829467773438,-540.26904296875,0.1748046875,-6.509265577936747,1.2788188457489014,8,False,stage1,co_o_bridge,3,default_tilt30_az0,
451,direct_co_o_bridge__OOH,OOH_default_tilt30_az210,HBa16Co16O50,83,-539.6658935546875,-540.249267578125,0.194580078125,-6.509027320218373,0.9286260604858398,8,False,stage1,co_o_bridge,3,default_tilt30_az210,
450,direct_co_o_bridge__OOH,OOH_default_tilt30_az180,HBa16Co16O50,83,-539.5833740234375,-540.1730346679688,0.27081298828125,-6.50810885142131,1.129090666770935,8,False,stage1,co_o_bridge,3,default_tilt30_az180,
445,direct_co_o_bridge__OOH,OOH_default_tilt30_az30,HBa16Co16O50,83,-539.4159545898438,-540.1506958007812,0.29315185546875,-6.507839708443147,1.1339633464813232,8,False,stage1,co_o_bridge,3,default_tilt30_az30,
449,direct_co_o_bridge__OOH,OOH_default_tilt30_az150,HBa16Co16O50,83,-539.45166015625,-540.1317749023438,0.31207275390625,-6.507611745811371,1.1025364398956299,8,False,stage1,co_o_bridge,3,default_tilt30_az150,
443,direct_co_o_bridge__OOH,OOH_default_tilt0_az0,HBa16Co16O50,83,-539.4337158203125,-540.107421875,0.33642578125,-6.507318335843373,0.9961049556732178,8,False,stage1,co_o_bridge,3,default_tilt0_az0,
446,direct_co_o_bridge__OOH,OOH_default_tilt30_az60,HBa16Co16O50,83,-539.2545776367188,-540.0748291015625,0.3690185546875,-6.506925651826054,1.226927399635315,8,False,stage1,co_o_bridge,3,default_tilt30_az60,
